game_id,_id_game,over_under,Result
10581,664f7ee236cf90b9bbe8c780,236.5,Over
10582,664f7ee236cf90b9bbe8c781,228.0,Over
10583,664f7ee236cf90b9bbe8c782,230.0,Over
10584,664f7ee236cf90b9bbe8c783,228.0,Over
10585,664f7ee236cf90b9bbe8c784,211.5,Over
10586,664f7ee236cf90b9bbe8c785,232.5,Over
10587,664f7ee236cf90b9bbe8c786,228.5,Under
10588,664f7ee236cf90b9bbe8c787,252.5,Under
10589,664f7ee236cf90b9bbe8c788,261.5,Over
10590,664f7ee236cf90b9bbe8c789,225.0,Over
10591,664f7ee236cf90b9bbe8c78a,236.5,Under
10592,664f7ee236cf90b9bbe8c78b,232.0,Under
10593,664f7ee236cf90b9bbe8c78c,226.5,Under
10595,664f7ee236cf90b9bbe8c78e,253.5,Over
10596,664f7ee236cf90b9bbe8c78f,210.5,Under
10597,664f7ee236cf90b9bbe8c790,231.5,Over
10598,664f7ee236cf90b9bbe8c791,240.5,Under
10599,664f7ee236cf90b9bbe8c792,217.5,Over
10600,664f7ee236cf90b9bbe8c793,238.5,Under
10601,664f7ee236cf90b9bbe8c794,229.5,Under
10602,664f7ee236cf90b9bbe8c795,222.0,Over
10603,664f7ee236cf90b9bbe8c796,235.5,Over
10604,664f7ee236cf90b9bbe8c797,227.5,Over
10605,664f7ee236cf90b9bbe8c798,230.5,Over
10606,664f7ee236cf90b9bbe8c799,224.5,Over
10607,664f7ee236cf90b9bbe8c79a,214.5,Under
10608,664f7ee236cf90b9bbe8c79b,242.0,Over
10609,664f7ee236cf90b9bbe8c79c,214.5,Under
10610,664f7ee236cf90b9bbe8c79d,218.5,Over
10611,664f7ee236cf90b9bbe8c79e,212.5,Under
10612,664f7ee236cf90b9bbe8c79f,230.5,Under
10613,664f7ee236cf90b9bbe8c7a0,226.5,Over
10614,664f7ee236cf90b9bbe8c7a1,225.5,Over
10615,664f7ee236cf90b9bbe8c7a2,226.0,Under
10616,664f7ee236cf90b9bbe8c7a3,225.0,Over
10617,664f7ee236cf90b9bbe8c7a4,218.0,Over
10618,664f7ee236cf90b9bbe8c7a5,234.0,Over
10619,664f7ee236cf90b9bbe8c7a6,237.0,Under
10620,664f7ee236cf90b9bbe8c7a7,214.0,Under
10621,664f7ee236cf90b9bbe8c7a8,232.0,Under
10622,664f7ee236cf90b9bbe8c7a9,221.5,Over
10624,664f7ee236cf90b9bbe8c7ab,224.0,Over
10625,664f7ee236cf90b9bbe8c7ac,216.5,Over
10626,664f7ee236cf90b9bbe8c7ad,227.5,Over
10627,664f7ee236cf90b9bbe8c7ae,235.5,Under
10628,664f7ee236cf90b9bbe8c7af,232.5,Under
10629,664f7ee236cf90b9bbe8c7b0,230.5,Under
10630,664f7ee236cf90b9bbe8c7b1,178.0,Under
10631,664f7ee236cf90b9bbe8c7b2,233.0,Over
10632,664f7ee236cf90b9bbe8c7b3,223.5,Under
10633,664f7ee236cf90b9bbe8c7b4,220.5,Over
10634,664f7ee236cf90b9bbe8c7b5,219.0,Under
10635,664f7ee236cf90b9bbe8c7b6,226.0,Under
10636,664f7ee236cf90b9bbe8c7b7,216.5,Under
10637,664f7ee236cf90b9bbe8c7b8,229.5,Over
10638,664f7ee236cf90b9bbe8c7b9,223.5,Over
10639,664f7ee236cf90b9bbe8c7ba,210.0,Over
10640,664f7ee236cf90b9bbe8c7bb,229.5,Under
10641,664f7ee236cf90b9bbe8c7bc,219.0,Under
10642,664f7ee236cf90b9bbe8c7bd,233.5,Under
10643,664f7ee236cf90b9bbe8c7be,223.5,Over
10644,664f7ee236cf90b9bbe8c7bf,230.0,Under
10645,664f7ee236cf90b9bbe8c7c0,207.5,Under
10646,664f7ee236cf90b9bbe8c7c1,230.5,Under
10647,664f7ee236cf90b9bbe8c7c2,234.5,Under
10648,664f7ee236cf90b9bbe8c7c3,222.5,Over
10649,664f7ee236cf90b9bbe8c7c4,227.5,Under
10650,664f7ee236cf90b9bbe8c7c5,226.5,Under
10651,664f7ee236cf90b9bbe8c7c6,244.5,Under
10652,664f7ee236cf90b9bbe8c7c7,215.5,Over
10653,664f7ee236cf90b9bbe8c7c8,213.5,Over
10654,664f7ee236cf90b9bbe8c7c9,237.5,Over
10655,664f7ee236cf90b9bbe8c7ca,238.5,Over
10656,664f7ee236cf90b9bbe8c7cb,219.0,Over
10657,664f7ee236cf90b9bbe8c7cc,219.0,Under
10658,664f7ee236cf90b9bbe8c7cd,226.0,Over
10659,664f7ee236cf90b9bbe8c7ce,231.0,Under
10660,664f7ee236cf90b9bbe8c7cf,203.5,Over
10661,664f7ee236cf90b9bbe8c7d0,236.5,Under
10662,664f7ee236cf90b9bbe8c7d1,228.5,Under
10663,664f7ee236cf90b9bbe8c7d2,224.5,Over
10664,664f7ee236cf90b9bbe8c7d3,231.0,Over
10665,664f7ee236cf90b9bbe8c7d4,218.5,Under
10666,664f7ee236cf90b9bbe8c7d5,212.0,Under
10667,664f7ee236cf90b9bbe8c7d6,242.5,Under
10668,664f7ee236cf90b9bbe8c7d7,213.5,Over
10669,664f7ee236cf90b9bbe8c7d8,228.0,Under
10670,664f7ee236cf90b9bbe8c7d9,234.0,Under
10671,664f7ee236cf90b9bbe8c7da,218.0,Over
10673,664f7ee236cf90b9bbe8c7dc,221.5,Over
10675,664f7ee236cf90b9bbe8c7de,223.5,Under
10676,664f7ee236cf90b9bbe8c7df,231.0,Under
10677,664f7ee236cf90b9bbe8c7e0,237.0,Under
10678,664f7ee236cf90b9bbe8c7e1,225.5,Under
10679,664f7ee236cf90b9bbe8c7e2,231.5,Under
10681,664f7ee236cf90b9bbe8c7e4,233.5,Over
10682,664f7ee236cf90b9bbe8c7e5,219.5,Over
10683,664f7ee236cf90b9bbe8c7e6,229.0,Under
10684,664f7ee236cf90b9bbe8c7e7,231.5,Under
10685,664f7ee236cf90b9bbe8c7e8,238.0,Under
10687,664f7ee236cf90b9bbe8c7ea,232.0,Under
10688,664f7ee236cf90b9bbe8c7eb,217.0,Under
10689,664f7ee236cf90b9bbe8c7ec,236.5,Over
10692,664f7ee236cf90b9bbe8c7ef,217.0,Over
10693,664f7ee236cf90b9bbe8c7f0,233.0,Over
10694,664f7ee236cf90b9bbe8c7f1,221.5,Under
10695,664f7ee236cf90b9bbe8c7f2,222.5,Over
10696,664f7ee236cf90b9bbe8c7f3,230.5,Over
10697,664f7ee236cf90b9bbe8c7f4,222.5,Under
10699,664f7ee236cf90b9bbe8c7f6,219.0,Over
10700,664f7ee236cf90b9bbe8c7f7,218.0,Over
10701,664f7ee236cf90b9bbe8c7f8,227.5,Over
10702,664f7ee236cf90b9bbe8c7f9,239.5,Over
10703,664f7ee236cf90b9bbe8c7fa,231.5,Over
10704,664f7ee236cf90b9bbe8c7fb,213.5,Under
10705,664f7ee236cf90b9bbe8c7fc,224.0,Over
10706,664f7ee236cf90b9bbe8c7fd,228.5,Under
10707,664f7ee236cf90b9bbe8c7fe,261.5,Under
10708,664f7ee236cf90b9bbe8c7ff,229.0,Over
10709,664f7ee236cf90b9bbe8c800,235.0,Under
10710,664f7ee236cf90b9bbe8c801,222.0,Under
10711,664f7ee236cf90b9bbe8c802,225.5,Under
10712,664f7ee236cf90b9bbe8c803,215.5,Under
10713,664f7ee236cf90b9bbe8c804,243.5,Under
10714,664f7ee236cf90b9bbe8c805,221.5,Over
10715,664f7ee236cf90b9bbe8c806,228.0,Over
10716,664f7ee236cf90b9bbe8c807,209.0,Under
10717,664f7ee236cf90b9bbe8c808,220.5,Over
10718,664f7ee236cf90b9bbe8c809,237.5,Over
10719,664f7ee236cf90b9bbe8c80a,234.0,Over
10720,664f7ee236cf90b9bbe8c80b,229.0,Over
10721,664f7ee236cf90b9bbe8c80c,217.0,Over
10722,664f7ee236cf90b9bbe8c80d,221.5,Under
10723,664f7ee236cf90b9bbe8c80e,233.0,Over
10724,664f7ee236cf90b9bbe8c80f,242.0,Over
10725,664f7ee236cf90b9bbe8c810,231.0,Under
10726,664f7ee236cf90b9bbe8c811,231.5,Over
10727,664f7ee236cf90b9bbe8c812,214.5,Over
10728,664f7ee236cf90b9bbe8c813,241.5,Under
10729,664f7ee236cf90b9bbe8c814,221.0,Over
10730,664f7ee236cf90b9bbe8c815,219.0,Under
10731,664f7ee236cf90b9bbe8c816,222.5,Over
10732,664f7ee236cf90b9bbe8c817,226.5,Over
10733,664f7ee236cf90b9bbe8c818,250.5,Under
10734,664f7ee236cf90b9bbe8c819,243.5,Under
10735,664f7ee236cf90b9bbe8c81a,224.5,Under
10736,664f7ee236cf90b9bbe8c81b,216.0,Under
10737,664f7ee236cf90b9bbe8c81c,213.0,Over
10738,664f7ee236cf90b9bbe8c81d,245.5,Over
10739,664f7ee236cf90b9bbe8c81e,221.5,Under
10740,664f7ee236cf90b9bbe8c81f,231.5,Under
10741,664f7ee236cf90b9bbe8c820,221.0,Under
10742,664f7ee236cf90b9bbe8c821,222.5,Under
10743,664f7ee236cf90b9bbe8c822,262.5,Under
10744,664f7ee236cf90b9bbe8c823,226.5,Over
10745,664f7ee236cf90b9bbe8c824,244.5,Under
10746,664f7ee236cf90b9bbe8c825,225.5,Over
10747,664f7ee236cf90b9bbe8c826,225.5,Over
10748,664f7ee236cf90b9bbe8c827,231.0,Over
10749,664f7ee236cf90b9bbe8c828,238.5,Over
10750,664f7ee236cf90b9bbe8c829,221.0,Under
10751,664f7ee236cf90b9bbe8c82a,234.5,Under
10752,664f7ee236cf90b9bbe8c82b,226.5,Over
10753,664f7ee236cf90b9bbe8c82c,224.5,Over
10754,664f7ee236cf90b9bbe8c82d,234.0,Under
10755,664f7ee236cf90b9bbe8c82e,218.5,Over
10756,664f7ee236cf90b9bbe8c82f,210.5,Under
10757,664f7ee236cf90b9bbe8c830,235.0,Under
10758,664f7ee236cf90b9bbe8c831,225.5,Under
10759,664f7ee236cf90b9bbe8c832,215.5,Over
10760,664f7ee236cf90b9bbe8c833,223.0,Under
10761,664f7ee236cf90b9bbe8c834,227.5,Over
10762,664f7ee236cf90b9bbe8c835,220.0,Over
10763,664f7ee236cf90b9bbe8c836,227.5,Over
10764,664f7ee236cf90b9bbe8c837,237.5,Over
10765,664f7ee236cf90b9bbe8c838,223.0,Under
10766,664f7ee236cf90b9bbe8c839,232.5,Under
10767,664f7ee236cf90b9bbe8c83a,224.0,Over
10768,664f7ee236cf90b9bbe8c83b,217.5,Over
10769,664f7ee236cf90b9bbe8c83c,214.0,Under
10770,664f7ee236cf90b9bbe8c83d,228.5,Under
10771,664f7ee236cf90b9bbe8c83e,228.5,Over
10772,664f7ee236cf90b9bbe8c83f,230.5,Under
10773,664f7ee236cf90b9bbe8c840,227.5,Over
10774,664f7ee236cf90b9bbe8c841,221.0,Under
10775,664f7ee236cf90b9bbe8c842,228.0,Under
10776,664f7ee236cf90b9bbe8c843,225.0,Under
10777,664f7ee236cf90b9bbe8c844,226.5,Under
10778,664f7ee236cf90b9bbe8c845,232.5,Over
10780,664f7ee236cf90b9bbe8c847,202.5,Under
10784,664f7ee236cf90b9bbe8c84b,222.5,Over
10785,664f7ee236cf90b9bbe8c84c,228.5,Over
10787,664f7ee236cf90b9bbe8c84e,216.5,Over
10788,664f7ee236cf90b9bbe8c84f,223.5,Over
10789,664f7ee236cf90b9bbe8c850,229.0,Over
10790,664f7ee236cf90b9bbe8c851,221.0,Over
10791,664f7ee236cf90b9bbe8c852,214.5,Under
10792,664f7ee236cf90b9bbe8c853,218.5,Over
10793,664f7ee236cf90b9bbe8c854,233.0,Under
10794,664f7ee236cf90b9bbe8c855,231.5,Under
10795,664f7ee236cf90b9bbe8c856,221.5,Under
10866,664f7ee236cf90b9bbe8c89a,231.0,Under
10867,664f7ee236cf90b9bbe8c89b,239.0,Under
10868,664f7ee236cf90b9bbe8c89c,229.5,Under
10869,664f7ee236cf90b9bbe8c89d,230.0,Under
10870,664f7ee236cf90b9bbe8c89e,214.5,Under
10871,664f7ee236cf90b9bbe8c89f,216.0,Over
10872,664f7ee236cf90b9bbe8c8a0,223.0,Over
10873,664f7ee236cf90b9bbe8c8a1,229.5,Under
10874,664f7ee236cf90b9bbe8c8a2,224.0,Over
10875,664f7ee236cf90b9bbe8c8a3,248.5,Under
10876,664f7ee236cf90b9bbe8c8a4,233.5,Under
10877,664f7ee236cf90b9bbe8c8a5,209.5,Over
10878,664f7ee236cf90b9bbe8c8a6,224.5,Over
10879,664f7ee236cf90b9bbe8c8a7,241.5,Under
10880,664f7ee236cf90b9bbe8c8a8,227.5,Under
10881,664f7ee236cf90b9bbe8c8a9,216.5,Under
10882,664f7ee236cf90b9bbe8c8aa,225.0,Under
10883,664f7ee236cf90b9bbe8c8ab,236.5,Under
10884,664f7ee236cf90b9bbe8c8ac,199.5,Over
10885,664f7ee236cf90b9bbe8c8ad,223.0,Over
10886,664f7ee236cf90b9bbe8c8ae,222.5,Under
10887,664f7ee236cf90b9bbe8c8af,223.0,Under
10888,664f7ee236cf90b9bbe8c8b0,232.5,Over
10889,664f7ee236cf90b9bbe8c8b1,213.5,Under
10890,664f7ee236cf90b9bbe8c8b2,214.0,Under
10891,664f7ee236cf90b9bbe8c8b3,217.5,Under
10892,664f7ee236cf90b9bbe8c8b4,224.0,Over
10893,664f7ee236cf90b9bbe8c8b5,221.5,Over
10894,664f7ee236cf90b9bbe8c8b6,209.5,Under
10895,664f7ee236cf90b9bbe8c8b7,213.0,Under
10896,664f7ee236cf90b9bbe8c8b8,233.0,Under
10899,664f7ee236cf90b9bbe8c8bb,226.0,Under
10900,664f7ee236cf90b9bbe8c8bc,210.5,Over
10901,664f7ee236cf90b9bbe8c8bd,210.0,Under
10904,664f7ee236cf90b9bbe8c8c0,229.0,Under
10912,664f7ee236cf90b9bbe8c8c8,210.5,Under
10913,664f7ee236cf90b9bbe8c8c9,216.0,Under
10914,664f7ee236cf90b9bbe8c8ca,217.0,Under
10915,664f7ee236cf90b9bbe8c8cb,217.0,Over
10916,664f7ee236cf90b9bbe8c8cc,215.0,Under
10918,664f7ee236cf90b9bbe8c8ce,225.5,Under
10919,664f7ee236cf90b9bbe8c8cf,221.5,Over
10920,664f7ee236cf90b9bbe8c8d0,221.5,Under
10921,664f7ee236cf90b9bbe8c8d1,216.5,Over
10922,664f7ee236cf90b9bbe8c8d2,220.0,Under
10923,664f7ee236cf90b9bbe8c8d3,215.5,Over
10924,664f7ee236cf90b9bbe8c8d4,215.5,Under
10926,664f7ee236cf90b9bbe8c8d6,216.0,Over
10928,664f7ee236cf90b9bbe8c8d8,218.5,Under
10929,664f7ee236cf90b9bbe8c8d9,196.0,Under
10930,664f7ee236cf90b9bbe8c8da,213.0,Under
10931,664f7ee236cf90b9bbe8c8db,210.0,Over
10932,664f7ee236cf90b9bbe8c8dc,214.5,Over
10933,664f7ee236cf90b9bbe8c8dd,211.0,Under
10934,664f7ee236cf90b9bbe8c8de,205.0,Under
10935,664f7ee236cf90b9bbe8c8df,207.0,Under
10936,664f7ee236cf90b9bbe8c8e0,207.5,Over
10937,664f7ee236cf90b9bbe8c8e1,181.5,Under
10938,664f7ee236cf90b9bbe8c8e2,207.5,Over
10939,664f7ee236cf90b9bbe8c8e3,206.5,Under
10940,664f7ee236cf90b9bbe8c8e4,207.0,Under
10942,664f7ee236cf90b9bbe8c8e6,214.0,Over
10943,664f7ee236cf90b9bbe8c8e7,217.5,Over
10944,664f7ee236cf90b9bbe8c8e8,217.5,Under
10945,664f7ee236cf90b9bbe8c8e9,214.5,Under
10946,664f7ee236cf90b9bbe8c8ea,215.0,Under
10947,664f7ee236cf90b9bbe8c8eb,212.0,Under
10948,664f7ee236cf90b9bbe8c8ec,205.0,Over
10949,664f7ee236cf90b9bbe8c8ed,222.0,Over
10950,664f7ee236cf90b9bbe8c8ee,227.5,Under
10951,664f7ee236cf90b9bbe8c8ef,226.0,Over
10952,664f7ee236cf90b9bbe8c8f0,226.0,Under
10953,664f7ee236cf90b9bbe8c8f1,219.5,Over
10954,664f7ee236cf90b9bbe8c8f2,217.5,Under
10956,664f7ee236cf90b9bbe8c8f4,206.5,Over
10957,664f7ee236cf90b9bbe8c8f5,206.5,Over
10958,664f7ee236cf90b9bbe8c8f6,207.5,Over
10959,664f7ee236cf90b9bbe8c8f7,207.5,Under
10960,664f7ee236cf90b9bbe8c8f8,203.5,Under
10961,664f7ee236cf90b9bbe8c8f9,201.0,Over
10962,664f7ee236cf90b9bbe8c8fa,198.0,Under
10963,664f7ee236cf90b9bbe8c8fb,214.5,Under
10964,664f7ee236cf90b9bbe8c8fc,214.0,Over
10965,664f7ee236cf90b9bbe8c8fd,217.0,Under
10966,664f7ee236cf90b9bbe8c8fe,215.5,Over
10967,664f7ee236cf90b9bbe8c8ff,215.5,Over
10970,664f7ee236cf90b9bbe8c902,214.0,Over
10972,664f7ee236cf90b9bbe8c903,214.0,Over
10978,664f7ee236cf90b9bbe8c904,213.5,Under
10974,664f7ee236cf90b9bbe8c905,211.0,Under
10975,664f7ee236cf90b9bbe8c906,211.5,Under
10977,664f7ee236cf90b9bbe8c908,213.5,Under
11050,664f7ee236cf90b9bbe8c94f,214.0,Over
11051,664f7ee236cf90b9bbe8c950,227.0,Over
11052,664f7ee236cf90b9bbe8c951,216.5,Over
11058,664f7ee236cf90b9bbe8c957,226.0,Over
11059,664f7ee236cf90b9bbe8c958,225.0,Under
11066,664f7ee236cf90b9bbe8c95f,226.5,Over
11067,664f7ee236cf90b9bbe8c960,233.0,Over
11068,664f7ee236cf90b9bbe8c961,221.0,Under
11069,664f7ee236cf90b9bbe8c962,225.5,Under
11070,664f7ee236cf90b9bbe8c963,225.5,Under
11071,664f7ee236cf90b9bbe8c964,221.5,Under
11072,664f7ee236cf90b9bbe8c965,221.0,Over
11073,664f7ee236cf90b9bbe8c966,232.0,Over
11074,664f7ee236cf90b9bbe8c967,226.5,Over
11075,664f7ee236cf90b9bbe8c968,229.5,Over
11076,664f7ee236cf90b9bbe8c969,223.5,Over
11077,664f7ee236cf90b9bbe8c96a,218.5,Over
11078,664f7ee236cf90b9bbe8c96b,218.5,Over
11079,664f7ee236cf90b9bbe8c96c,215.5,Over
11080,664f7ee236cf90b9bbe8c96d,216.5,Over
11081,664f7ee236cf90b9bbe8c96e,220.5,Over
11082,664f7ee236cf90b9bbe8c96f,227.5,Over
11083,664f7ee236cf90b9bbe8c970,220.0,Over
11084,664f7ee236cf90b9bbe8c971,227.5,Over
11085,664f7ee236cf90b9bbe8c972,224.5,Under
11086,664f7ee236cf90b9bbe8c973,223.5,Under
11087,664f7ee236cf90b9bbe8c974,229.0,Over
11088,664f7ee236cf90b9bbe8c975,216.5,Over
11089,664f7ee236cf90b9bbe8c976,230.5,Over
11090,664f7ee236cf90b9bbe8c977,225.5,Under
11091,664f7ee236cf90b9bbe8c978,231.5,Over
11092,664f7ee236cf90b9bbe8c979,219.0,Under
11093,664f7ee236cf90b9bbe8c97a,218.5,Over
11094,664f7ee236cf90b9bbe8c97b,217.5,Under
11095,664f7ee236cf90b9bbe8c97c,223.0,Under
11096,664f7ee236cf90b9bbe8c97d,225.5,Under
11097,664f7ee236cf90b9bbe8c97e,234.0,Under
11098,664f7ee236cf90b9bbe8c97f,235.5,Over
11099,664f7ee236cf90b9bbe8c980,234.0,Under
11100,664f7ee236cf90b9bbe8c981,225.5,Over
11101,664f7ee236cf90b9bbe8c982,212.5,Over
11102,664f7ee236cf90b9bbe8c983,237.5,Under
11103,664f7ee236cf90b9bbe8c984,217.5,Under
11104,664f7ee236cf90b9bbe8c985,227.0,Over
11105,664f7ee236cf90b9bbe8c986,219.0,Under
11106,664f7ee236cf90b9bbe8c987,229.0,Over
11107,664f7ee236cf90b9bbe8c988,224.0,Over
11109,664f7ee236cf90b9bbe8c98a,230.5,Under
11110,664f7ee236cf90b9bbe8c98b,233.0,Under
11111,664f7ee236cf90b9bbe8c98c,231.0,Over
11112,664f7ee236cf90b9bbe8c98d,232.5,Under
11113,664f7ee236cf90b9bbe8c98e,227.0,Under
11114,664f7ee236cf90b9bbe8c98f,220.0,Under
11115,664f7ee236cf90b9bbe8c990,228.5,Over
11117,664f7ee236cf90b9bbe8c992,225.5,Over
11118,664f7ee236cf90b9bbe8c993,236.0,Under
11119,664f7ee236cf90b9bbe8c994,243.5,Over
11120,664f7ee236cf90b9bbe8c995,226.5,Under
11121,664f7ee236cf90b9bbe8c996,219.0,Over
11122,664f7ee236cf90b9bbe8c997,213.0,Under
11123,664f7ee236cf90b9bbe8c998,247.5,Under
11124,664f7ee236cf90b9bbe8c999,223.5,Over
11125,664f7ee236cf90b9bbe8c99a,226.5,Under
11126,664f7ee236cf90b9bbe8c99b,229.5,Over
11127,664f7ee236cf90b9bbe8c99c,232.0,Under
11128,664f7ee236cf90b9bbe8c99d,225.0,Over
11129,664f7ee236cf90b9bbe8c99e,222.5,Over
11130,664f7ee236cf90b9bbe8c99f,229.5,Over
11131,664f7ee236cf90b9bbe8c9a0,233.5,Under
11132,664f7ee236cf90b9bbe8c9a1,240.0,Over
11133,664f7ee236cf90b9bbe8c9a2,221.5,Over
11134,664f7ee236cf90b9bbe8c9a3,228.0,Over
11135,664f7ee236cf90b9bbe8c9a4,218.5,Over
11136,664f7ee236cf90b9bbe8c9a5,225.5,Over
11137,664f7ee236cf90b9bbe8c9a6,224.5,Under
11138,664f7ee236cf90b9bbe8c9a7,223.5,Under
11139,664f7ee236cf90b9bbe8c9a8,220.5,Over
11140,664f7ee236cf90b9bbe8c9a9,231.0,Over
11141,664f7ee236cf90b9bbe8c9aa,238.5,Under
11142,664f7ee236cf90b9bbe8c9ab,217.0,Over
11143,664f7ee236cf90b9bbe8c9ac,228.0,Over
11145,664f7ee236cf90b9bbe8c9ae,228.5,Under
11146,664f7ee236cf90b9bbe8c9af,216.5,Over
11147,664f7ee236cf90b9bbe8c9b0,235.5,Under
11148,664f7ee236cf90b9bbe8c9b1,223.0,Over
11149,664f7ee236cf90b9bbe8c9b2,224.5,Under
11150,664f7ee236cf90b9bbe8c9b3,229.5,Under
11151,664f7ee236cf90b9bbe8c9b4,225.5,Under
11152,664f7ee236cf90b9bbe8c9b5,226.5,Under
11153,664f7ee236cf90b9bbe8c9b6,226.5,Under
11154,664f7ee236cf90b9bbe8c9b7,217.5,Over
11155,664f7ee236cf90b9bbe8c9b8,230.5,Under
11156,664f7ee236cf90b9bbe8c9b9,223.5,Over
11157,664f7ee236cf90b9bbe8c9ba,235.5,Under
11158,664f7ee236cf90b9bbe8c9bb,220.5,Under
11159,664f7ee236cf90b9bbe8c9bc,235.5,Under
11160,664f7ee236cf90b9bbe8c9bd,225.0,Under
11161,664f7ee236cf90b9bbe8c9be,223.0,Under
11162,664f7ee236cf90b9bbe8c9bf,223.0,Under
11163,664f7ee236cf90b9bbe8c9c0,223.5,Over
11164,664f7ee236cf90b9bbe8c9c1,222.0,Under
11165,664f7ee236cf90b9bbe8c9c2,226.5,Under
11166,664f7ee236cf90b9bbe8c9c3,229.0,Over
11167,664f7ee236cf90b9bbe8c9c4,226.5,Over
11168,664f7ee236cf90b9bbe8c9c5,229.5,Over
11169,664f7ee236cf90b9bbe8c9c6,215.5,Under
11170,664f7ee236cf90b9bbe8c9c7,224.5,Under
11172,664f7ee236cf90b9bbe8c9c9,222.0,Under
11173,664f7ee236cf90b9bbe8c9ca,228.5,Over
11174,664f7ee236cf90b9bbe8c9cb,229.5,Under
11175,664f7ee236cf90b9bbe8c9cc,229.5,Under
11176,664f7ee236cf90b9bbe8c9cd,227.5,Under
11177,664f7ee236cf90b9bbe8c9ce,215.5,Over
11178,664f7ee236cf90b9bbe8c9cf,227.0,Under
11179,664f7ee236cf90b9bbe8c9d0,217.0,Under
11180,664f7ee236cf90b9bbe8c9d1,227.0,Over
11182,664f7ee236cf90b9bbe8c9d3,208.5,Under
11183,664f7ee236cf90b9bbe8c9d4,233.5,Over
11184,664f7ee236cf90b9bbe8c9d5,223.5,Over
11185,664f7ee236cf90b9bbe8c9d6,219.0,Under
11186,664f7ee236cf90b9bbe8c9d7,233.5,Over
11187,664f7ee236cf90b9bbe8c9d8,235.5,Under
11188,664f7ee236cf90b9bbe8c9d9,215.5,Under
11190,664f7ee236cf90b9bbe8c9db,220.0,Under
11191,664f7ee236cf90b9bbe8c9dc,228.0,Under
11192,664f7ee236cf90b9bbe8c9dd,225.0,Under
11193,664f7ee236cf90b9bbe8c9de,197.5,Over
11194,664f7ee236cf90b9bbe8c9df,241.5,Over
11195,664f7ee236cf90b9bbe8c9e0,227.5,Under
11196,664f7ee236cf90b9bbe8c9e1,246.5,Over
11197,664f7ee236cf90b9bbe8c9e2,215.0,Under
11198,664f7ee236cf90b9bbe8c9e3,224.5,Under
11199,664f7ee236cf90b9bbe8c9e4,220.5,Under
11200,664f7ee236cf90b9bbe8c9e5,220.5,Under
11201,664f7ee236cf90b9bbe8c9e6,231.0,Under
11202,664f7ee236cf90b9bbe8c9e7,235.5,Under
11203,664f7ee236cf90b9bbe8c9e8,234.5,Under
11204,664f7ee236cf90b9bbe8c9e9,216.0,Under
11207,664f7ee236cf90b9bbe8c9ec,212.5,Over
11208,664f7ee236cf90b9bbe8c9ed,221.5,Under
11209,664f7ee236cf90b9bbe8c9ee,233.5,Over
11211,664f7ee236cf90b9bbe8c9f0,231.5,Over
11212,664f7ee236cf90b9bbe8c9f1,226.0,Over
11213,664f7ee236cf90b9bbe8c9f2,221.0,Under
11214,664f7ee236cf90b9bbe8c9f3,224.0,Over
11215,664f7ee236cf90b9bbe8c9f4,233.0,Under
11216,664f7ee236cf90b9bbe8c9f5,223.5,Over
11217,664f7ee236cf90b9bbe8c9f6,213.0,Over
11218,664f7ee236cf90b9bbe8c9f7,234.0,Over
11219,664f7ee236cf90b9bbe8c9f8,218.5,Under
11220,664f7ee236cf90b9bbe8c9f9,228.0,Over
11221,664f7ee236cf90b9bbe8c9fa,222.5,Under
11222,664f7ee236cf90b9bbe8c9fb,222.5,Under
11223,664f7ee236cf90b9bbe8c9fc,214.5,Over
11224,664f7ee236cf90b9bbe8c9fd,222.0,Under
11225,664f7ee236cf90b9bbe8c9fe,230.5,Over
11226,664f7ee236cf90b9bbe8c9ff,221.0,Under
11227,664f7ee236cf90b9bbe8ca00,224.0,Over
11228,664f7ee236cf90b9bbe8ca01,219.5,Over
11229,664f7ee236cf90b9bbe8ca02,213.5,Under
11230,664f7ee236cf90b9bbe8ca03,247.5,Under
11231,664f7ee236cf90b9bbe8ca04,226.5,Under
11232,664f7ee236cf90b9bbe8ca05,231.5,Over
11234,664f7ee236cf90b9bbe8ca07,228.5,Over
11235,664f7ee236cf90b9bbe8ca08,219.5,Over
11236,664f7ee236cf90b9bbe8ca09,230.0,Under
11237,664f7ee236cf90b9bbe8ca0a,222.5,Over
11238,664f7ee236cf90b9bbe8ca0b,214.5,Over
11239,664f7ee236cf90b9bbe8ca0c,217.5,Over
11240,664f7ee236cf90b9bbe8ca0d,230.5,Under
11242,664f7ee236cf90b9bbe8ca0f,221.5,Over
11243,664f7ee236cf90b9bbe8ca10,217.5,Under
11244,664f7ee236cf90b9bbe8ca11,218.0,Under
11245,664f7ee236cf90b9bbe8ca12,232.0,Under
11246,664f7ee236cf90b9bbe8ca13,237.5,Under
11247,664f7ee236cf90b9bbe8ca14,217.5,Over
11248,664f7ee236cf90b9bbe8ca15,212.5,Over
11249,664f7ee236cf90b9bbe8ca16,225.0,Under
11250,664f7ee236cf90b9bbe8ca17,228.0,Over
11251,664f7ee236cf90b9bbe8ca18,215.5,Over
11252,664f7ee236cf90b9bbe8ca19,219.5,Over
11253,664f7ee236cf90b9bbe8ca1a,225.5,Over
11254,664f7ee236cf90b9bbe8ca1b,234.0,Under
11255,664f7ee236cf90b9bbe8ca1c,235.0,Under
